kraj_code,kraj,obvod_code,obvod,town_code,town,number_of_potential_voters
4,Nitriansky kraj,402,Volebný obvod č. 2,502260,Horná Seč,482
4,Nitriansky kraj,402,Volebný obvod č. 2,502278,Horné Semerovce,501
4,Nitriansky kraj,402,Volebný obvod č. 2,502286,Horné Turovce,473
4,Nitriansky kraj,402,Volebný obvod č. 2,502294,Horný Pial,237
4,Nitriansky kraj,402,Volebný obvod č. 2,581895,Hrkovce,257
4,Nitriansky kraj,402,Volebný obvod č. 2,502324,Hronovce,1188
4,Nitriansky kraj,402,Volebný obvod č. 2,502332,Hronské Kľačany,1164
4,Nitriansky kraj,402,Volebný obvod č. 2,502341,Hronské Kosihy,619
4,Nitriansky kraj,402,Volebný obvod č. 2,502359,Iňa,190
4,Nitriansky kraj,402,Volebný obvod č. 2,502367,Ipeľské Úľany,231
4,Nitriansky kraj,402,Volebný obvod č. 2,502375,Ipeľský Sokolec,683
4,Nitriansky kraj,402,Volebný obvod č. 2,502383,Jabloňovce,177
4,Nitriansky kraj,402,Volebný obvod č. 2,556777,Jesenské,37
4,Nitriansky kraj,402,Volebný obvod č. 2,502391,Jur nad Hronom,811
4,Nitriansky kraj,402,Volebný obvod č. 2,502413,Kalná nad Hronom,1699
4,Nitriansky kraj,402,Volebný obvod č. 2,502472,Keť,496
4,Nitriansky kraj,402,Volebný obvod č. 2,502421,Kozárovce,1636
4,Nitriansky kraj,402,Volebný obvod č. 2,502430,Krškany,697
4,Nitriansky kraj,402,Volebný obvod č. 2,502448,Kubáňovo,221
4,Nitriansky kraj,402,Volebný obvod č. 2,502456,Kukučínov,479
4,Nitriansky kraj,402,Volebný obvod č. 2,502464,Kuraľany,419
4,Nitriansky kraj,402,Volebný obvod č. 2,502031,Levice,27013
4,Nitriansky kraj,402,Volebný obvod č. 2,502481,Lok,829
4,Nitriansky kraj,402,Volebný obvod č. 2,502499,Lontov,499
4,Nitriansky kraj,402,Volebný obvod č. 2,502502,Lula,144
4,Nitriansky kraj,402,Volebný obvod č. 2,502511,Málaš,401
4,Nitriansky kraj,402,Volebný obvod č. 2,581135,Malé Kozmálovce,325
4,Nitriansky kraj,402,Volebný obvod č. 2,502537,Malé Ludince,143
4,Nitriansky kraj,402,Volebný obvod č. 2,502570,Mýtne Ludany,799
4,Nitriansky kraj,402,Volebný obvod č. 2,502588,Nová Dedina,1201
4,Nitriansky kraj,402,Volebný obvod č. 2,502596,Nový Tekov,744
4,Nitriansky kraj,402,Volebný obvod č. 2,502600,Nýrovce,456
4,Nitriansky kraj,402,Volebný obvod č. 2,502618,Ondrejovce,362
4,Nitriansky kraj,402,Volebný obvod č. 2,502626,Pastovce,429
4,Nitriansky kraj,402,Volebný obvod č. 2,502634,Pečenice,109
4,Nitriansky kraj,402,Volebný obvod č. 2,502642,Plášťovce,1275
4,Nitriansky kraj,402,Volebný obvod č. 2,502651,Plavé Vozokany,580
4,Nitriansky kraj,402,Volebný obvod č. 2,502669,Podlužany,642
4,Nitriansky kraj,402,Volebný obvod č. 2,502677,Pohronský Ruskov,1029
4,Nitriansky kraj,402,Volebný obvod č. 2,502693,Pukanec,1557
4,Nitriansky kraj,402,Volebný obvod č. 2,502707,Rybník,1185
4,Nitriansky kraj,402,Volebný obvod č. 2,502715,Santovka,566
4,Nitriansky kraj,402,Volebný obvod č. 2,502723,Sazdice,349
4,Nitriansky kraj,402,Volebný obvod č. 2,502731,Sikenica,505
4,Nitriansky kraj,402,Volebný obvod č. 2,502740,Slatina,233
4,Nitriansky kraj,402,Volebný obvod č. 2,502758,Starý Hrádok,167
4,Nitriansky kraj,402,Volebný obvod č. 2,502766,Starý Tekov,1233
4,Nitriansky kraj,402,Volebný obvod č. 2,502782,Šahy,6119
4,Nitriansky kraj,402,Volebný obvod č. 2,502791,Šalov,269
4,Nitriansky kraj,402,Volebný obvod č. 2,502804,Šarovce,1269
4,Nitriansky kraj,402,Volebný obvod č. 2,502812,Tehla,387
4,Nitriansky kraj,402,Volebný obvod č. 2,502821,Tekovské Lužany,2299
4,Nitriansky kraj,402,Volebný obvod č. 2,502847,Tekovský Hrádok,295
4,Nitriansky kraj,402,Volebný obvod č. 2,502863,Tlmače,3063
4,Nitriansky kraj,402,Volebný obvod č. 2,502871,Tupá,478
4,Nitriansky kraj,402,Volebný obvod č. 2,502880,Turá,182
4,Nitriansky kraj,402,Volebný obvod č. 2,502898,Uhliská,176
4,Nitriansky kraj,402,Volebný obvod č. 2,581160,Veľké Kozmálovce,607
4,Nitriansky kraj,402,Volebný obvod č. 2,502910,Veľké Ludince,1246
4,Nitriansky kraj,402,Volebný obvod č. 2,502928,Veľké Turovce,631
4,Nitriansky kraj,402,Volebný obvod č. 2,502936,Veľký Ďur,1079
4,Nitriansky kraj,402,Volebný obvod č. 2,502944,Vyškovce nad Ipľom,540
4,Nitriansky kraj,402,Volebný obvod č. 2,502952,Vyšné nad Hronom,148
4,Nitriansky kraj,402,Volebný obvod č. 2,502961,Zalaba,122
4,Nitriansky kraj,402,Volebný obvod č. 2,502979,Zbrojníky,416
4,Nitriansky kraj,402,Volebný obvod č. 2,502987,Želiezovce,5746
4,Nitriansky kraj,402,Volebný obvod č. 2,502995,Žemberovce,1011
4,Nitriansky kraj,402,Volebný obvod č. 2,503002,Žemliare,129
4,Nitriansky kraj,403,Volebný obvod č. 3,500020,Alekšince,1457
4,Nitriansky kraj,403,Volebný obvod č. 3,500046,Báb,958
4,Nitriansky kraj,403,Volebný obvod č. 3,581623,Babindol,590
4,Nitriansky kraj,403,Volebný obvod č. 3,582697,Bádice,330
4,Nitriansky kraj,403,Volebný obvod č. 3,500071,Branč,1858
4,Nitriansky kraj,403,Volebný obvod č. 3,545589,Cabaj - Čápor,3459
4,Nitriansky kraj,403,Volebný obvod č. 3,582387,Čab,647
4,Nitriansky kraj,403,Volebný obvod č. 3,500101,Čakajovce,947
4,Nitriansky kraj,403,Volebný obvod č. 3,555886,Čechynce,1031
4,Nitriansky kraj,403,Volebný obvod č. 3,500135,Čeľadice,879
4,Nitriansky kraj,403,Volebný obvod č. 3,500160,Čifáre,507
4,Nitriansky kraj,403,Volebný obvod č. 3,582425,Dolné Lefantovce,546
4,Nitriansky kraj,403,Volebný obvod č. 3,500194,Dolné Obdokovce,941
4,Nitriansky kraj,403,Volebný obvod č. 3,500232,Golianovo,1489
4,Nitriansky kraj,403,Volebný obvod č. 3,545635,Horné Lefantovce,730
4,Nitriansky kraj,403,Volebný obvod č. 3,555959,Hosťová,334
4,Nitriansky kraj,403,Volebný obvod č. 3,500313,Hruboňovo,445
4,Nitriansky kraj,403,Volebný obvod č. 3,558320,Ivanka pri Nitre,2456
4,Nitriansky kraj,403,Volebný obvod č. 3,500356,Jarok,1716
4,Nitriansky kraj,403,Volebný obvod č. 3,500372,Jelenec,1740
4,Nitriansky kraj,403,Volebný obvod č. 3,500381,Jelšovce,826
4,Nitriansky kraj,403,Volebný obvod č. 3,500399,Kapince,158
4,Nitriansky kraj,403,Volebný obvod č. 3,500402,Klasov,1174
4,Nitriansky kraj,403,Volebný obvod č. 3,500411,Kolíňany,1280
4,Nitriansky kraj,403,Volebný obvod č. 3,500453,Lehota,1943
4,Nitriansky kraj,403,Volebný obvod č. 3,500470,Lúčnica nad Žitavou,802
4,Nitriansky kraj,403,Volebný obvod č. 3,581097,Ľudovítová,209
4,Nitriansky kraj,403,Volebný obvod č. 3,500488,Lukáčovce,974
4,Nitriansky kraj,403,Volebný obvod č. 3,580899,Lužianky,2583
4,Nitriansky kraj,403,Volebný obvod č. 3,556785,Malé Chyndice,316
4,Nitriansky kraj,403,Volebný obvod č. 3,500534,Malé Zálužie,215
4,Nitriansky kraj,403,Volebný obvod č. 3,555908,Malý Cetín,388
4,Nitriansky kraj,403,Volebný obvod č. 3,555851,Malý Lapáš,1004
4,Nitriansky kraj,403,Volebný obvod č. 3,500569,Melek,429
4,Nitriansky kraj,403,Volebný obvod č. 3,500577,Mojmírovce,2399
4,Nitriansky kraj,403,Volebný obvod č. 3,500011,Nitra,66697
4,Nitriansky kraj,403,Volebný obvod č. 3,556696,Nitrianske Hrnčiarovce,1913
4,Nitriansky kraj,403,Volebný obvod č. 3,500631,Nová Ves nad Žitavou,1113
4,Nitriansky kraj,403,Volebný obvod č. 3,500640,Nové Sady,1084
4,Nitriansky kraj,403,Volebný obvod č. 3,500666,Paňa,328
4,Nitriansky kraj,403,Volebný obvod č. 3,500674,Podhorany,963
4,Nitriansky kraj,403,Volebný obvod č. 3,500682,Pohranice,933
4,Nitriansky kraj,403,Volebný obvod č. 3,500691,Poľný Kesov,526
4,Nitriansky kraj,403,Volebný obvod č. 3,500704,Rišňovce,1690
4,Nitriansky kraj,403,Volebný obvod č. 3,500712,Rumanová,679
4,Nitriansky kraj,403,Volebný obvod č. 3,555991,Svätoplukovo,1125
4,Nitriansky kraj,403,Volebný obvod č. 3,581691,Štefanovičová,292
4,Nitriansky kraj,403,Volebný obvod č. 3,582719,Štitáre,899
4,Nitriansky kraj,403,Volebný obvod č. 3,500780,Šurianky,489
4,Nitriansky kraj,403,Volebný obvod č. 3,500798,Tajná,224
4,Nitriansky kraj,403,Volebný obvod č. 3,555967,Telince,291
4,Nitriansky kraj,403,Volebný obvod č. 3,500844,Veľká Dolina,574
4,Nitriansky kraj,403,Volebný obvod č. 3,500518,Veľké Chyndice,269
4,Nitriansky kraj,403,Volebný obvod č. 3,500887,Veľké Zálužie,3505
4,Nitriansky kraj,403,Volebný obvod č. 3,500895,Veľký Cetín,1362
4,Nitriansky kraj,403,Volebný obvod č. 3,555860,Veľký Lapáš,1536
4,Nitriansky kraj,403,Volebný obvod č. 3,500917,Vinodol,1575
4,Nitriansky kraj,403,Volebný obvod č. 3,500933,Vráble,6896
4,Nitriansky kraj,403,Volebný obvod č. 3,500941,Výčapy - Opatovce,1775
4,Nitriansky kraj,403,Volebný obvod č. 3,500950,Zbehy,1843
4,Nitriansky kraj,403,Volebný obvod č. 3,500992,Žirany,1138
4,Nitriansky kraj,403,Volebný obvod č. 3,501018,Žitavce,361
4,Nitriansky kraj,404,Volebný obvod č. 4,503029,Andovce,1401
4,Nitriansky kraj,404,Volebný obvod č. 4,503045,Bánov,3033
4,Nitriansky kraj,404,Volebný obvod č. 4,503053,Bardoňovo,597
4,Nitriansky kraj,404,Volebný obvod č. 4,503070,Bešeňov,1341
4,Nitriansky kraj,404,Volebný obvod č. 4,503096,Branovo,502
4,Nitriansky kraj,404,Volebný obvod č. 4,503118,Čechy,250
4,Nitriansky kraj,404,Volebný obvod č. 4,503126,Černík,849
4,Nitriansky kraj,404,Volebný obvod č. 4,503134,Dedinka,552
4,Nitriansky kraj,404,Volebný obvod č. 4,503151,Dolný Ohaj,1245
4,Nitriansky kraj,404,Volebný obvod č. 4,503177,Dvory nad Žitavou,4133
4,Nitriansky kraj,404,Volebný obvod č. 4,503193,Hul,1029
4,Nitriansky kraj,404,Volebný obvod č. 4,503215,Jasová,966
4,Nitriansky kraj,404,Volebný obvod č. 4,503223,Jatov,613
4,Nitriansky kraj,404,Volebný obvod č. 4,503266,Kmeťovo,705
4,Nitriansky kraj,404,Volebný obvod č. 4,503274,Kolta,1083
4,Nitriansky kraj,404,Volebný obvod č. 4,503282,Komjatice,3397
4,Nitriansky kraj,404,Volebný obvod č. 4,503291,Komoča,812
4,Nitriansky kraj,404,Volebný obvod č. 4,503321,Lipová,1299
4,Nitriansky kraj,404,Volebný obvod č. 4,503363,Maňa,1649
4,Nitriansky kraj,404,Volebný obvod č. 4,503371,Michal nad Žitavou,573
4,Nitriansky kraj,404,Volebný obvod č. 4,503398,Mojzesovo,1088
4,Nitriansky kraj,404,Volebný obvod č. 4,503011,Nové Zámky,31611
4,Nitriansky kraj,404,Volebný obvod č. 4,503452,Palárikovo,3420
4,Nitriansky kraj,404,Volebný obvod č. 4,503479,Podhájska,941
4,Nitriansky kraj,404,Volebný obvod č. 4,503487,Pozba,391
4,Nitriansky kraj,404,Volebný obvod č. 4,503495,Radava,632
4,Nitriansky kraj,404,Volebný obvod č. 4,503509,Rastislavice,785
4,Nitriansky kraj,404,Volebný obvod č. 4,503533,Semerovo,1068
4,Nitriansky kraj,404,Volebný obvod č. 4,503592,Šurany,7938
4,Nitriansky kraj,404,Volebný obvod č. 4,503606,Trávnica,855
4,Nitriansky kraj,404,Volebný obvod č. 4,503614,Tvrdošovce,4278
4,Nitriansky kraj,404,Volebný obvod č. 4,556050,Úľany nad Žitavou,1289
4,Nitriansky kraj,404,Volebný obvod č. 4,503631,Veľké Lovce,1502
4,Nitriansky kraj,404,Volebný obvod č. 4,503380,Veľký Kýr,2503
4,Nitriansky kraj,404,Volebný obvod č. 4,556025,Vlkas,263
4,Nitriansky kraj,404,Volebný obvod č. 4,503649,Zemné,1757
4,Nitriansky kraj,405,Volebný obvod č. 5,503711,Diakovce,1967
4,Nitriansky kraj,405,Volebný obvod č. 5,503720,Dlhá nad Váhom,756
4,Nitriansky kraj,405,Volebný obvod č. 5,500241,Hájske,1069
4,Nitriansky kraj,405,Volebný obvod č. 5,555878,Horná Kráľová,1546
4,Nitriansky kraj,405,Volebný obvod č. 5,503886,Kráľová nad Váhom,1509
4,Nitriansky kraj,405,Volebný obvod č. 5,500739,Močenok,3560
4,Nitriansky kraj,405,Volebný obvod č. 5,503932,Neded,2589
4,Nitriansky kraj,405,Volebný obvod č. 5,503991,Selice,2330
4,Nitriansky kraj,405,Volebný obvod č. 5,504025,Šaľa,17638
4,Nitriansky kraj,405,Volebný obvod č. 5,504068,Tešedíkovo,3130
4,Nitriansky kraj,405,Volebný obvod č. 5,504092,Trnovec nad Váhom,2248
4,Nitriansky kraj,405,Volebný obvod č. 5,504165,Vlčany,2646
4,Nitriansky kraj,405,Volebný obvod č. 5,504190,Žihárec,1480
4,Nitriansky kraj,406,Volebný obvod č. 6,503037,Bajtava,329
4,Nitriansky kraj,406,Volebný obvod č. 6,503061,Belá,289
4,Nitriansky kraj,406,Volebný obvod č. 6,503088,Bíňa,1194
4,Nitriansky kraj,406,Volebný obvod č. 6,503100,Bruty,507
4,Nitriansky kraj,406,Volebný obvod č. 6,503169,Dubník,1276
4,Nitriansky kraj,406,Volebný obvod č. 6,503185,Gbelce,1752
4,Nitriansky kraj,406,Volebný obvod č. 6,503207,Chľaba,575
4,Nitriansky kraj,406,Volebný obvod č. 6,503231,Kamenica nad Hronom,1076
4,Nitriansky kraj,406,Volebný obvod č. 6,503240,Kamenín,1227
4,Nitriansky kraj,406,Volebný obvod č. 6,503258,Kamenný Most,864
4,Nitriansky kraj,406,Volebný obvod č. 6,503312,Leľa,277
4,Nitriansky kraj,406,Volebný obvod č. 6,503339,Ľubá,351
4,Nitriansky kraj,406,Volebný obvod č. 6,503347,Malá nad Hronom,339
4,Nitriansky kraj,406,Volebný obvod č. 6,503355,Malé Kosihy,318
4,Nitriansky kraj,406,Volebný obvod č. 6,503401,Mužla,1536
4,Nitriansky kraj,406,Volebný obvod č. 6,556092,Nána,1060
4,Nitriansky kraj,406,Volebný obvod č. 6,503436,Nová Vieska,578
4,Nitriansky kraj,406,Volebný obvod č. 6,582361,Obid,976
4,Nitriansky kraj,406,Volebný obvod č. 6,556033,Pavlová,191
4,Nitriansky kraj,406,Volebný obvod č. 6,503517,Rúbaň,725
4,Nitriansky kraj,406,Volebný obvod č. 6,503525,Salka,872
4,Nitriansky kraj,406,Volebný obvod č. 6,503541,Sikenička,372
4,Nitriansky kraj,406,Volebný obvod č. 6,503550,Strekov,1634
4,Nitriansky kraj,406,Volebný obvod č. 6,503568,Svodín,2031
4,Nitriansky kraj,406,Volebný obvod č. 6,503576,Šarkan,305
4,Nitriansky kraj,406,Volebný obvod č. 6,503584,Štúrovo,8727
4,Nitriansky kraj,407,Volebný obvod č. 7,556220,Ardanovce,184
4,Nitriansky kraj,407,Volebný obvod č. 7,542661,Belince,310
4,Nitriansky kraj,407,Volebný obvod č. 7,542695,Biskupová,201
4,Nitriansky kraj,407,Volebný obvod č. 7,542709,Blesovce,281
4,Nitriansky kraj,407,Volebný obvod č. 7,542717,Bojná,1661
4,Nitriansky kraj,407,Volebný obvod č. 7,556297,Čeľadince,392
4,Nitriansky kraj,407,Volebný obvod č. 7,542792,Čermany,320
4,Nitriansky kraj,407,Volebný obvod č. 7,556262,Dvorany nad Nitrou,658
4,Nitriansky kraj,407,Volebný obvod č. 7,542881,Hajná Nová Ves,280
4,Nitriansky kraj,407,Volebný obvod č. 7,556351,Horné Chlebany,281
4,Nitriansky kraj,407,Volebný obvod č. 7,542938,Horné Obdokovce,1239
4,Nitriansky kraj,407,Volebný obvod č. 7,542954,Horné Štitáre,504
4,Nitriansky kraj,407,Volebný obvod č. 7,542971,Hrušovany,906
4,Nitriansky kraj,407,Volebný obvod č. 7,556165,Chrabrany,735
4,Nitriansky kraj,407,Volebný obvod č. 7,556157,Jacovce,1506
4,Nitriansky kraj,407,Volebný obvod č. 7,543039,Kamanová,503
4,Nitriansky kraj,407,Volebný obvod č. 7,543063,Koniarovce,543
4,Nitriansky kraj,407,Volebný obvod č. 7,543071,Kovarce,1286
4,Nitriansky kraj,407,Volebný obvod č. 7,543101,Krnča,1135
4,Nitriansky kraj,407,Volebný obvod č. 7,543110,Krtovce,246
4,Nitriansky kraj,407,Volebný obvod č. 7,556149,Krušovce,1454
4,Nitriansky kraj,407,Volebný obvod č. 7,581704,Kuzmice,597
4,Nitriansky kraj,407,Volebný obvod č. 7,505021,Lipovník,275
4,Nitriansky kraj,407,Volebný obvod č. 7,505048,Ludanice,1471
4,Nitriansky kraj,407,Volebný obvod č. 7,505064,Lužany,186
4,Nitriansky kraj,407,Volebný obvod č. 7,505137,Malé Ripňany,456
4,Nitriansky kraj,407,Volebný obvod č. 7,581305,Nemčice,842
4,Nitriansky kraj,407,Volebný obvod č. 7,505226,Nemečky,273
4,Nitriansky kraj,407,Volebný obvod č. 7,505234,Nitrianska Blatnica,1044
4,Nitriansky kraj,407,Volebný obvod č. 7,505242,Nitrianska Streda,620
4,Nitriansky kraj,407,Volebný obvod č. 7,505251,Norovce,291
4,Nitriansky kraj,407,Volebný obvod č. 7,505285,Oponice,698
4,Nitriansky kraj,407,Volebný obvod č. 7,556211,Orešany,265
4,Nitriansky kraj,407,Volebný obvod č. 7,505340,Podhradie,235
4,Nitriansky kraj,407,Volebný obvod č. 7,505374,Prašice,1672
4,Nitriansky kraj,407,Volebný obvod č. 7,581658,Práznovce,809
4,Nitriansky kraj,407,Volebný obvod č. 7,505404,Preseľany,1252
4,Nitriansky kraj,407,Volebný obvod č. 7,505421,Radošina,1564
4,Nitriansky kraj,407,Volebný obvod č. 7,505439,Rajčany,437
4,Nitriansky kraj,407,Volebný obvod č. 7,505498,Solčany,2107
4,Nitriansky kraj,407,Volebný obvod č. 7,556327,Solčianky,230
4,Nitriansky kraj,407,Volebný obvod č. 7,505510,Súlovce,454
4,Nitriansky kraj,407,Volebný obvod č. 7,556238,Svrbice,160
4,Nitriansky kraj,407,Volebný obvod č. 7,505536,Šalgovce,416
4,Nitriansky kraj,407,Volebný obvod č. 7,505561,Tesáre,598
4,Nitriansky kraj,407,Volebný obvod č. 7,504998,Topoľčany,21149
4,Nitriansky kraj,407,Volebný obvod č. 7,580457,Tovarníky,1218
4,Nitriansky kraj,407,Volebný obvod č. 7,505617,Tvrdomestice,397
4,Nitriansky kraj,407,Volebný obvod č. 7,505641,Urmince,1173
4,Nitriansky kraj,407,Volebný obvod č. 7,505676,Veľké Dvorany,597
4,Nitriansky kraj,407,Volebný obvod č. 7,505714,Veľké Ripňany,1699
4,Nitriansky kraj,407,Volebný obvod č. 7,505749,Velušovce,452
4,Nitriansky kraj,407,Volebný obvod č. 7,505757,Vozokany,276
4,Nitriansky kraj,407,Volebný obvod č. 7,505773,Závada,491
4,Nitriansky kraj,408,Volebný obvod č. 8,500062,Beladice,1319
4,Nitriansky kraj,408,Volebný obvod č. 8,500127,Čaradice,422
4,Nitriansky kraj,408,Volebný obvod č. 8,555916,Červený Hrádok,355
4,Nitriansky kraj,408,Volebný obvod č. 8,500151,Čierne Kľačany,962
4,Nitriansky kraj,408,Volebný obvod č. 8,500283,Hostie,983
4,Nitriansky kraj,408,Volebný obvod č. 8,500305,Hosťovce,625
4,Nitriansky kraj,408,Volebný obvod č. 8,500321,Choča,409
4,Nitriansky kraj,408,Volebný obvod č. 8,500364,Jedľové Kostoľany,754
4,Nitriansky kraj,408,Volebný obvod č. 8,500429,Kostoľany pod Tribečom,296
4,Nitriansky kraj,408,Volebný obvod č. 8,500437,Ladice,647
4,Nitriansky kraj,408,Volebný obvod č. 8,500461,Lovce,601
4,Nitriansky kraj,408,Volebný obvod č. 8,500500,Machulince,903
4,Nitriansky kraj,408,Volebný obvod č. 8,555924,Malé Vozokany,284
4,Nitriansky kraj,408,Volebný obvod č. 8,500542,Mankovce,426
4,Nitriansky kraj,408,Volebný obvod č. 8,500551,Martin nad Žitavou,454
4,Nitriansky kraj,408,Volebný obvod č. 8,500585,Nemčiňany,548
4,Nitriansky kraj,408,Volebný obvod č. 8,500593,Neverice,569
4,Nitriansky kraj,408,Volebný obvod č. 8,500607,Nevidzany,473
4,Nitriansky kraj,408,Volebný obvod č. 8,500658,Obyce,1224
4,Nitriansky kraj,408,Volebný obvod č. 8,500721,Skýcov,782
4,Nitriansky kraj,408,Volebný obvod č. 8,500747,Sľažany,1410
4,Nitriansky kraj,408,Volebný obvod č. 8,500755,Slepčany,673
4,Nitriansky kraj,408,Volebný obvod č. 8,517305,Tekovské Nemce,878
4,Nitriansky kraj,408,Volebný obvod č. 8,500810,Tesárske Mlyňany,1374
4,Nitriansky kraj,408,Volebný obvod č. 8,500828,Topoľčianky,2261
4,Nitriansky kraj,408,Volebný obvod č. 8,500836,Velčice,687
4,Nitriansky kraj,408,Volebný obvod č. 8,555932,Veľké Vozokany,351
4,Nitriansky kraj,408,Volebný obvod č. 8,500909,Vieska nad Žitavou,365
4,Nitriansky kraj,408,Volebný obvod č. 8,500925,Volkovce,818
4,Nitriansky kraj,408,Volebný obvod č. 8,500968,Zlaté Moravce,9993
4,Nitriansky kraj,408,Volebný obvod č. 8,500976,Zlatno,175
4,Nitriansky kraj,408,Volebný obvod č. 8,500984,Žikava,433
4,Nitriansky kraj,408,Volebný obvod č. 8,582816,Žitavany,1565
5,Žilinský kraj,501,Volebný obvod č. 1,517461,Bytča,9277
5,Žilinský kraj,501,Volebný obvod č. 1,581984,Hlboké nad Váhom,771
5,Žilinský kraj,501,Volebný obvod č. 1,517623,Hvozdnica,961
5,Žilinský kraj,501,Volebný obvod č. 1,517631,Jablonové,727
5,Žilinský kraj,501,Volebný obvod č. 1,517674,Kolárovice,1472
5,Žilinský kraj,501,Volebný obvod č. 1,517691,Kotešová,1754
5,Žilinský kraj,501,Volebný obvod č. 1,517798,Maršová - Rašov,785
5,Žilinský kraj,501,Volebný obvod č. 1,517861,Petrovice,1346
5,Žilinský kraj,501,Volebný obvod č. 1,517895,Predmier,1118
5,Žilinský kraj,501,Volebný obvod č. 1,517992,Súľov - Hradná,821
5,Žilinský kraj,501,Volebný obvod č. 1,518018,Štiavnik,3173
5,Žilinský kraj,501,Volebný obvod č. 1,518085,Veľké Rovné,2998
5,Žilinský kraj,502,Volebný obvod č. 2,509132,Čadca,19186
5,Žilinský kraj,502,Volebný obvod č. 2,509159,Čierne,3563
5,Žilinský kraj,502,Volebný obvod č. 2,509167,Dlhá nad Kysucou,498
5,Žilinský kraj,502,Volebný obvod č. 2,509183,Dunajov,902
5,Žilinský kraj,502,Volebný obvod č. 2,509213,Klokočov,1893
5,Žilinský kraj,502,Volebný obvod č. 2,509221,Klubina,423
5,Žilinský kraj,502,Volebný obvod č. 2,509230,Korňa,1625
5,Žilinský kraj,502,Volebný obvod č. 2,509248,Krásno nad Kysucou,5404
5,Žilinský kraj,502,Volebný obvod č. 2,509299,Makov,1438
5,Žilinský kraj,502,Volebný obvod č. 2,509311,Nová Bystrica,2177
5,Žilinský kraj,502,Volebný obvod č. 2,509337,Olešná,1586
5,Žilinský kraj,502,Volebný obvod č. 2,509345,Oščadnica,4636
5,Žilinský kraj,502,Volebný obvod č. 2,509361,Podvysoká,1100
5,Žilinský kraj,502,Volebný obvod č. 2,509396,Radôstka,661
5,Žilinský kraj,502,Volebný obvod č. 2,509400,Raková,4534
5,Žilinský kraj,502,Volebný obvod č. 2,509451,Skalité,4122
5,Žilinský kraj,502,Volebný obvod č. 2,509477,Stará Bystrica,2264
5,Žilinský kraj,502,Volebný obvod č. 2,509485,Staškov,2256
5,Žilinský kraj,502,Volebný obvod č. 2,509493,Svrčinovec,2743
5,Žilinský kraj,502,Volebný obvod č. 2,509507,Turzovka,5924
5,Žilinský kraj,502,Volebný obvod č. 2,509515,Vysoká nad Kysucou,2133
5,Žilinský kraj,502,Volebný obvod č. 2,509523,Zákopčie,1404
5,Žilinský kraj,502,Volebný obvod č. 2,509531,Zborov nad Bystricou,1797
5,Žilinský kraj,503,Volebný obvod č. 3,580813,Bziny,465
5,Žilinský kraj,503,Volebný obvod č. 3,509639,Dlhá nad Oravou,1157
5,Žilinský kraj,503,Volebný obvod č. 3,509540,Dolný Kubín,14693
5,Žilinský kraj,503,Volebný obvod č. 3,509671,Horná Lehota,456
5,Žilinský kraj,503,Volebný obvod č. 3,509698,Chlebnice,1262
5,Žilinský kraj,503,Volebný obvod č. 3,509701,Istebné,1116
5,Žilinský kraj,503,Volebný obvod č. 3,509710,Jasenová,355
5,Žilinský kraj,503,Volebný obvod č. 3,509744,Kraľovany,344
5,Žilinský kraj,503,Volebný obvod č. 3,509761,Krivá,655
5,Žilinský kraj,503,Volebný obvod č. 3,509787,Leštiny,233
5,Žilinský kraj,503,Volebný obvod č. 3,509825,Malatiná,644
5,Žilinský kraj,503,Volebný obvod č. 3,509833,Medzibrodie nad Oravou,451
5,Žilinský kraj,503,Volebný obvod č. 3,509922,Oravská Poruba,881
5,Žilinský kraj,503,Volebný obvod č. 3,509957,Oravský Podzámok,1087
5,Žilinský kraj,503,Volebný obvod č. 3,509965,Osádka,126
5,Žilinský kraj,503,Volebný obvod č. 3,509973,Párnica,764
5,Žilinský kraj,503,Volebný obvod č. 3,509990,Pokryváč,137
5,Žilinský kraj,503,Volebný obvod č. 3,510009,Pribiš,381
5,Žilinský kraj,503,Volebný obvod č. 3,510017,Pucov,674
5,Žilinský kraj,503,Volebný obvod č. 3,510041,Sedliacka Dubová,413
5,Žilinský kraj,503,Volebný obvod č. 3,510165,Veličná,1112
5,Žilinský kraj,503,Volebný obvod č. 3,510181,Vyšný Kubín,628
5,Žilinský kraj,503,Volebný obvod č. 3,510211,Zázrivá,2080
5,Žilinský kraj,503,Volebný obvod č. 3,510254,Žaškov,1344
5,Žilinský kraj,504,Volebný obvod č. 4,509175,Dolný Vadičov,454
5,Žilinský kraj,504,Volebný obvod č. 4,509205,Horný Vadičov,1384
5,Žilinský kraj,504,Volebný obvod č. 4,509256,Kysucké Nové Mesto,12036
5,Žilinský kraj,504,Volebný obvod č. 4,509264,Kysucký Lieskovec,1905
5,Žilinský kraj,504,Volebný obvod č. 4,509272,Lodno,761
5,Žilinský kraj,504,Volebný obvod č. 4,509281,Lopušné Pažite,375
5,Žilinský kraj,504,Volebný obvod č. 4,509302,Nesluša,2578
5,Žilinský kraj,504,Volebný obvod č. 4,509329,Ochodnica,1592
5,Žilinský kraj,504,Volebný obvod č. 4,509370,Povina,956
5,Žilinský kraj,504,Volebný obvod č. 4,580791,Radoľa,1259
5,Žilinský kraj,504,Volebný obvod č. 4,509426,Rudina,1476
5,Žilinský kraj,504,Volebný obvod č. 4,509434,Rudinka,318
5,Žilinský kraj,504,Volebný obvod č. 4,509442,Rudinská,810
