obec_kod;obec;okres_kod;okres;kraj_kod;kraj;vymera;krajina;krajina_kod;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE;latitude;longitude
516112;Koláre;610;Veľký Krtíš;6;Banskobystrický;5310812;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Koláre;SK032A516112;48.0685735;19.2394816060241
517674;Kolárovice;501;Bytča;5;Žilinský;27538444;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Bytča;SK0311;Kolárovice;SK0311517674;49.3002017;18.52900815865745
501204;Kolárovo;401;Komárno;4;Nitriansky;106822783;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Kolárovo;SK0231501204;47.9182347;17.9966591
520381;Kolbasov;709;Snina;7;Prešovský;15965413;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Kolbasov;SK0419520381;49.0071277;22.3821503
527386;Kolbovce;711;Stropkov;7;Prešovský;9429224;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Kolbovce;SK041B527386;49.17167135;21.73341591415102
522601;Kolibabovce;809;Sobrance;8;Košický;3825724;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Kolibabovce;SK0429522601;48.7168424;22.24996254016423
500411;Kolíňany;403;Nitra;4;Nitriansky;12500629;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Kolíňany;SK0233500411;48.35442095;18.22139715686575
543250;Kolinovce;810;Spišská Nová Ves;8;Košický;4677114;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Kolinovce;SK042A543250;48.92523225;20.84667234771183
520390;Kolonica;709;Snina;7;Prešovský;27180710;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Kolonica;SK0419520390;48.9577718;22.2573179
503274;Kolta;404;Nové Zámky;4;Nitriansky;25849960;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Kolta;SK0234503274;48.0176388;18.4138373
528790;Komárany;713;Vranov nad Topľou;7;Prešovský;4751777;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Komárany;SK041D528790;48.92381324999999;21.63987622157727
501026;Komárno;401;Komárno;4;Nitriansky;103167662;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Komárno;SK0231501026;47.7574079;18.1298249
519367;Komárov;701;Bardejov;7;Prešovský;7992382;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Komárov;SK0411519367;49.27857375;21.34760272189303
521566;Komárovce;806;Košice - okolie;8;Košický;8496566;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Komárovce;SK0426521566;48.5710752;21.11185218575939
503282;Komjatice;404;Nové Zámky;4;Nitriansky;30758288;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Komjatice;SK0234503282;48.1522793;18.1686035
510548;Komjatná;508;Ružomberok;5;Žilinský;14542635;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Ružomberok;SK0318;Komjatná;SK0318510548;49.14259245;19.23870945249665
503291;Komoča;404;Nové Zámky;4;Nitriansky;13476269;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Komoča;SK0234503291;47.9498145;18.0227382
543063;Koniarovce;406;Topoľčany;4;Nitriansky;3614346;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Koniarovce;SK0236543063;48.4290847;18.09160435835031
515060;Konrádovce;609;Rimavská Sobota;6;Banskobystrický;7925981;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Konrádovce;SK0329515060;48.30111909999999;19.8972388432398
507393;Konská;505;Liptovský Mikuláš;5;Žilinský;11808344;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Konská;SK0315507393;49.1415292;19.72483937632573
517682;Konská;511;Žilina;5;Žilinský;5311086;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Konská;SK031B517682;49.110275;18.67448110621059
522627;Koňuš;809;Sobrance;8;Košický;23234522;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Koňuš;SK0429522627;48.7755993;22.2673933
504459;Kopčany;206;Skalica;2;Trnavský;21808412;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Skalica;SK0216;Kopčany;SK0216504459;48.7803685;17.10632031905396
516937;Kopernica;613;Žiar nad Hronom;6;Banskobystrický;17567209;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Kopernica;SK032D516937;48.68096875;18.86508066302176
507202;Koplotovce;203;Hlohovec;2;Trnavský;5799335;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Koplotovce;SK0213507202;48.48521005000001;17.81702615440802
519375;Koprivnica;701;Bardejov;7;Prešovský;14157344;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Koprivnica;SK0411519375;49.16180345;21.39794254999206
508713;Kordíky;601;Banská Bystrica;6;Banskobystrický;9972745;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Bystrica;SK0321;Kordíky;SK0321508713;48.77436665;19.02628351880501
527394;Korejovce;712;Svidník;7;Prešovský;4057600;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Korejovce;SK041C527394;49.38205485;21.64282146085286
509230;Korňa;502;Čadca;5;Žilinský;25332098;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Čadca;SK0312;Korňa;SK0312509230;49.42193155;18.54711467523784
522643;Koromľa;809;Sobrance;8;Košický;13038566;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Koromľa;SK0429522643;48.7162774;22.2925556
527408;Korunková;711;Stropkov;7;Prešovský;11213446;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Korunková;SK041B527408;49.1984395;21.7464594
580520;Korytárky;604;Detva;6;Banskobystrický;9035247;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Detva;SK0324;Korytárky;SK0324580520;48.5482522;19.4687793
581640;Korytné;704;Levoča;7;Prešovský;4380351;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoča;SK0414;Korytné;SK0414581640;49.013694;20.85284523048804
514110;Koš;307;Prievidza;3;Trenčiansky;13585871;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Koš;SK0227514110;48.73626435;18.58452491278899
504467;Košariská;303;Myjava;3;Trenčiansky;11526858;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Myjava;SK0223;Košariská;SK0223504467;48.662581;17.60701886370455
528803;Košarovce;702;Humenné;7;Prešovský;7979325;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Košarovce;SK0412528803;49.0433951;21.7814348
513253;Košeca;302;Ilava;3;Trenčiansky;18943689;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Ilava;SK0222;Košeca;SK0222513253;49.00391505;18.29509684707649
513351;Košecké Podhradie;302;Ilava;3;Trenčiansky;36914249;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Ilava;SK0222;Košecké Podhradie;SK0222513351;48.96619965;18.32410990153631
599093;Košice-Barca;805;Košice IV;8;Košický;18153563;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Barca;SK0425599093;48.6765971;21.265998
598682;Košice-Dargovských hrdinov;804;Košice III;8;Košický;11075848;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice III;SK0424;Košice-Dargovských hrdinov;SK0424598682;48.7388517;21.282077
599891;Košice-Džungľa;802;Košice I;8;Košický;471715;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Džungľa;SK0422599891;48.7362219;21.2703577
599824;Košice-Juh;805;Košice IV;8;Košický;9742150;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Juh;SK0425599824;48.7068711;21.2605959
598119;Košice-Kavečany;802;Košice I;8;Košický;10496359;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Kavečany;SK0422598119;48.77911765;21.20690695580601
599018;Košice-Košická Nová Ves;804;Košice III;8;Košický;5755905;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice III;SK0424;Košice-Košická Nová Ves;SK0424599018;48.7268225;21.30655023517797
599794;Košice-Krásna;805;Košice IV;8;Košický;20063122;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Krásna;SK0425599794;48.6703947;21.3151716
598194;Košice-Lorinčík;803;Košice II;8;Košický;2969173;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Lorinčík;SK0423598194;48.6886069;21.1921169
599972;Košice-Luník IX;803;Košice II;8;Košický;1066345;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Luník IX;SK0423599972;48.6974436;21.2213124
598216;Košice-Myslava;803;Košice II;8;Košický;7011507;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Myslava;SK0423598216;48.7087999;21.2039714
599816;Košice-Nad jazerom;805;Košice IV;8;Košický;3651062;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Nad jazerom;SK0425599816;48.686518;21.2885299
598208;Košice-Pereš;803;Košice II;8;Košický;1333802;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Pereš;SK0423598208;48.6888064;21.2102575
599859;Košice-Poľov;803;Košice II;8;Košický;12959126;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Poľov;SK0423599859;48.6643911;21.1919793
599841;Košice-Šaca;803;Košice II;8;Košický;41179219;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Šaca;SK0423599841;48.6318242;21.1712124
599786;Košice-Šebastovce;805;Košice IV;8;Košický;5097706;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Šebastovce;SK0425599786;48.6553605;21.2684872
598151;Košice-Sever;802;Košice I;8;Košický;54616632;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Sever;SK0422598151;48.7384853;21.2485258
599883;Košice-Sídlisko KVP;803;Košice II;8;Košický;1787050;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Sídlisko KVP;SK0423599883;48.7138812;21.213507
599875;Košice-Sídlisko Ťahanovce;802;Košice I;8;Košický;8257422;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Sídlisko Ťahanovce;SK0422599875;48.76920715;21.28111820160377
598186;Košice-Staré Mesto;802;Košice I;8;Košický;4341853;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Staré Mesto;SK0422598186;48.7206148;21.2578294
598127;Košice-Ťahanovce;802;Košice I;8;Košický;7274894;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice I;SK0422;Košice-Ťahanovce;SK0422598127;48.7545152;21.2584875
599913;Košice-Vyšné Opátske;805;Košice IV;8;Košický;4193032;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice IV;SK0425;Košice-Vyšné Opátske;SK0425599913;48.7128797;21.2796139
598224;Košice-Západ;803;Košice II;8;Košický;5539455;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice II;SK0423;Košice-Západ;SK0423598224;48.7136684;21.2298198
521574;Košická Belá;806;Košice - okolie;8;Košický;39415778;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Košická Belá;SK0426521574;48.8128697;21.09656827823122
521582;Košická Polianka;806;Košice - okolie;8;Košický;8276694;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Košická Polianka;SK0426521582;48.6937184;21.3453724
521591;Košické Oľšany;806;Košice - okolie;8;Košický;8668875;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Košické Oľšany;SK0426521591;48.7316271;21.3441642
521604;Košický Klečenov;806;Košice - okolie;8;Košický;13393229;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Košický Klečenov;SK0426521604;48.7394708;21.52467118850027
516121;Kosihovce;610;Veľký Krtíš;6;Banskobystrický;20686094;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Kosihovce;SK032A516121;48.1989719;19.20257465605564
516139;Kosihy nad Ipľom;610;Veľký Krtíš;6;Banskobystrický;6825322;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Kosihy nad Ipľom;SK032A516139;48.0824681;19.17369411206924
520403;Koškovce;702;Humenné;7;Prešovský;11706645;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Koškovce;SK0412520403;49.05607005;21.94202352435601
507211;Košolná;207;Trnava;2;Trnavský;9588810;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Košolná;SK0217507211;48.4311053;17.46310314011628
516945;Kosorín;613;Žiar nad Hronom;6;Banskobystrický;12750909;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Kosorín;SK032D516945;48.6745143;18.80275871310738
512371;Košťany nad Turcom;506;Martin;5;Žilinský;6435851;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Košťany nad Turcom;SK0316512371;49.023958;18.90472012245922
582514;Kostoľany nad Hornádom;806;Košice - okolie;8;Košický;6876973;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Kostoľany nad Hornádom;SK0426582514;48.7876395;21.23467628103979
500429;Kostoľany pod Tribečom;407;Zlaté Moravce;4;Nitriansky;22121679;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Kostoľany pod Tribečom;SK0237500429;48.43329300000001;18.22565978397465
513245;Kostolec;306;Považská Bystrica;3;Trenčiansky;4001227;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Považská Bystrica;SK0226;Kostolec;SK0226513245;49.1299087;18.53593241949177
508012;Kostolište;106;Malacky;1;Bratislavský;16825028;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Kostolište;SK0106508012;48.4450588;16.9832918
503851;Kostolná pri Dunaji;108;Senec;1;Bratislavský;8072485;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Kostolná pri Dunaji;SK0108503851;48.1849368;17.4336861
514101;Kostolná Ves;307;Prievidza;3;Trenčiansky;3748712;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Kostolná Ves;SK0227514101;48.80593825;18.49316147352658
506133;Kostolná-Záriečie;309;Trenčín;3;Trenčiansky;3666418;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Kostolná-Záriečie;SK0229506133;48.8790381;17.96815600002455
506141;Kostolné;303;Myjava;3;Trenčiansky;10108652;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Myjava;SK0223;Kostolné;SK0223506141;48.7366063;17.7077937
501697;Kostolné Kračany;201;Dunajská Streda;2;Trnavský;13915795;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Kostolné Kračany;SK0211501697;47.9840542;17.5745907
503860;Košúty;202;Galanta;2;Trnavský;14729988;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Galanta;SK0212;Košúty;SK0212503860;48.1715682;17.6582033
517691;Kotešová;501;Bytča;5;Žilinský;20332873;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Bytča;SK0311;Kotešová;SK0311517691;49.25370045;18.60757254810127
511374;Kotmanová;606;Lučenec;6;Banskobystrický;16787860;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Kotmanová;SK0326511374;48.49858399999999;19.58707636336484
517704;Kotrčiná Lúčka;511;Žilina;5;Žilinský;4149302;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Kotrčiná Lúčka;SK031B517704;49.24761650000001;18.84246506626677
518506;Kováčová;611;Zvolen;6;Banskobystrický;7151342;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Kováčová;SK032B518506;48.6063146;19.08834023347909
525855;Kováčová;808;Rožňava;8;Košický;13817703;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožňava;SK0428;Kováčová;SK0428525855;48.64414915;20.69589564546641
516147;Kováčovce;610;Veľký Krtíš;6;Banskobystrický;11624854;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Kováčovce;SK032A516147;48.1065675;19.4608788867872
504475;Koválov;205;Senica;2;Trnavský;13620332;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Koválov;SK0215504475;48.708729;17.28098740164485
504483;Koválovec;206;Skalica;2;Trnavský;8492403;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Skalica;SK0216;Koválovec;SK0216504483;48.79648315;17.31829941183642
543071;Kovarce;406;Topoľčany;4;Nitriansky;25042071;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Kovarce;SK0236543071;48.48329175;18.20059619491144
519383;Kožany;701;Bardejov;7;Prešovský;5201303;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Kožany;SK0411519383;49.2131255;21.49901266726314
502421;Kozárovce;402;Levice;4;Nitriansky;21822069;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Kozárovce;SK0232502421;48.30746499999999;18.50745022123164
516953;Kozelník;602;Banská Štiavnica;6;Banskobystrický;9014379;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Štiavnica;SK0322;Kozelník;SK0322516953;48.51767295;18.99669777454913
518514;Kozí Vrbovok;605;Krupina;6;Banskobystrický;5341564;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Kozí Vrbovok;SK0325518514;48.29404685;19.11229964570942
528439;Kožuchov;811;Trebišov;8;Košický;5867778;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Kožuchov;SK042B528439;48.56288805;21.71825963921732
527416;Kožuchovce;711;Stropkov;7;Prešovský;6145674;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Kožuchovce;SK041B527416;49.324997;21.70235289197252
519391;Kračúnovce;712;Svidník;7;Prešovský;8224443;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Kračúnovce;SK041C519391;49.09117495;21.46772736913804
516961;Krahule;613;Žiar nad Hronom;6;Banskobystrický;10762417;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Krahule;SK032D516961;48.7316255;18.94607437659309
527424;Krajná Bystrá;712;Svidník;7;Prešovský;8938760;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Krajná Bystrá;SK041C527424;49.39359895;21.67432869810561
527432;Krajná Poľana;712;Svidník;7;Prešovský;2942590;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Krajná Poľana;SK041C527432;49.362677;21.6837968
527441;Krajná Porúbka;712;Svidník;7;Prešovský;3727622;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Krajná Porúbka;SK041C527441;49.41698255;21.6468366160313
506150;Krajné;303;Myjava;3;Trenčiansky;28466594;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Myjava;SK0223;Krajné;SK0223506150;48.70409195;17.6653119993266
527459;Krajné Čierno;712;Svidník;7;Prešovský;6574158;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Krajné Čierno;SK041C527459;49.34324415;21.67115311679269
507229;Krakovany;204;Piešťany;2;Trnavský;9822707;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešťany;SK0214;Krakovany;SK0214507229;48.6105077;17.7496663
515078;Kráľ;609;Rimavská Sobota;6;Banskobystrický;11076066;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Kráľ;SK0329515078;48.3460372;20.36835096075092
508721;Králiky;601;Banská Bystrica;6;Banskobystrický;1649516;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Bystrica;SK0321;Králiky;SK0321508721;48.7344918;19.0315599725002
503878;Kráľov Brod;202;Galanta;2;Trnavský;23667657;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Galanta;SK0212;Kráľov Brod;SK0212503878;48.0604828;17.8275838
510564;Kráľova Lehota;505;Liptovský Mikuláš;5;Žilinský;19608979;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Kráľova Lehota;SK0315510564;49.0037784;19.80635646174925
